Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value
"QCL","Crops and livestock products","208","Denmark","5320","Producing Animals/Slaughtered","21116","Meat of goat, fresh or chilled","2022","2022","An","0"
"QCL","Crops and livestock products","208","Denmark","5510","Production","21116","Meat of goat, fresh or chilled","2023","2023","t","0"
"QCL","Crops and livestock products","208","Denmark","5320","Producing Animals/Slaughtered","21116","Meat of goat, fresh or chilled","2023","2023","An","0"
"QCL","Crops and livestock products","208","Denmark","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2022","2022","t","1609480"
"QCL","Crops and livestock products","208","Denmark","5320","Producing Animals/Slaughtered","21113.01","Meat of pig with the bone, fresh or chilled","2022","2022","An","17792380"
"QCL","Crops and livestock products","208","Denmark","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2023","2023","t","1288590"
"QCL","Crops and livestock products","208","Denmark","5320","Producing Animals/Slaughtered","21113.01","Meat of pig with the bone, fresh or chilled","2023","2023","An","14466770"
"QCL","Crops and livestock products","208","Denmark","5510","Production","21115","Meat of sheep, fresh or chilled","2022","2022","t","1220"
"QCL","Crops and livestock products","208","Denmark","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","2022","2022","An","64810"
"QCL","Crops and livestock products","208","Denmark","5510","Production","21115","Meat of sheep, fresh or chilled","2023","2023","t","1210"
"QCL","Crops and livestock products","208","Denmark","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","2023","2023","An","65430"
"QCL","Crops and livestock products","208","Denmark","5510","Production","21124","Meat of turkeys, fresh or chilled","2022","2022","t","30"
"QCL","Crops and livestock products","208","Denmark","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","2022","2022","1000 An","4"
"QCL","Crops and livestock products","208","Denmark","5510","Production","21124","Meat of turkeys, fresh or chilled","2023","2023","t","10"
"QCL","Crops and livestock products","208","Denmark","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","2023","2023","1000 An","2"
"QCL","Crops and livestock products","208","Denmark","5510","Production","21521","Pig fat, rendered","2022","2022","t","61205.49"
"QCL","Crops and livestock products","208","Denmark","5510","Production","02954","Raw hides and skins of goats or kids","2022","2022","t",""
"QCL","Crops and livestock products","208","Denmark","5320","Producing Animals/Slaughtered","02954","Raw hides and skins of goats or kids","2022","2022","An","0"
"QCL","Crops and livestock products","208","Denmark","5510","Production","02954","Raw hides and skins of goats or kids","2023","2023","t",""
"QCL","Crops and livestock products","208","Denmark","5320","Producing Animals/Slaughtered","02954","Raw hides and skins of goats or kids","2023","2023","An","0"
"QCL","Crops and livestock products","208","Denmark","5320","Producing Animals/Slaughtered","02953","Raw hides and skins of sheep or lambs","2022","2022","An","64810"
"QCL","Crops and livestock products","208","Denmark","5320","Producing Animals/Slaughtered","02953","Raw hides and skins of sheep or lambs","2023","2023","An","65430"
"QCL","Crops and livestock products","208","Denmark","5510","Production","02212","Raw milk of buffalo","2022","2022","t","0"
"QCL","Crops and livestock products","208","Denmark","5510","Production","02212","Raw milk of buffalo","2023","2023","t","0"
"QCL","Crops and livestock products","208","Denmark","5510","Production","02211","Raw milk of cattle","2022","2022","t","5664000"
"QCL","Crops and livestock products","208","Denmark","5318","Milk Animals","02211","Raw milk of cattle","2022","2022","An","556000"
"QCL","Crops and livestock products","208","Denmark","5510","Production","02211","Raw milk of cattle","2023","2023","t","5687000"
"QCL","Crops and livestock products","208","Denmark","5318","Milk Animals","02211","Raw milk of cattle","2023","2023","An","546830"
"QCL","Crops and livestock products","208","Denmark","5510","Production","02292","Raw milk of goats","2022","2022","t","0"
"QCL","Crops and livestock products","208","Denmark","5510","Production","02292","Raw milk of goats","2023","2023","t","0"
"QCL","Crops and livestock products","208","Denmark","5510","Production","02291","Raw milk of sheep","2022","2022","t","0"
"QCL","Crops and livestock products","208","Denmark","5510","Production","02291","Raw milk of sheep","2023","2023","t","0"
"QCL","Crops and livestock products","208","Denmark","5510","Production","22212","Skim milk and whey powder","2022","2022","t","38500"
"QCL","Crops and livestock products","208","Denmark","5510","Production","22110.02","Skim milk of cows","2022","2022","t","1811340"
"QCL","Crops and livestock products","208","Denmark","5510","Production","22211","Whole milk powder","2022","2022","t","42500"
"QCL","Crops and livestock products","208","Denmark","5510","Production","22222.01","Whole milk, condensed","2022","2022","t","0"
"QCL","Crops and livestock products","208","Denmark","5510","Production","22221.01","Whole milk, evaporated","2022","2022","t","18300.86"
"QCL","Crops and livestock products","208","Denmark","5510","Production","22230.01","Yoghurt","2022","2022","t","27900"
"QCL","Crops and livestock products","262","Djibouti","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2022","2022","t","6452.14"
"QCL","Crops and livestock products","262","Djibouti","5320","Producing Animals/Slaughtered","21111.01","Meat of cattle with the bone, fresh or chilled","2022","2022","An","58481"
"QCL","Crops and livestock products","262","Djibouti","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2023","2023","t","6532.63"
"QCL","Crops and livestock products","262","Djibouti","5320","Producing Animals/Slaughtered","21111.01","Meat of cattle with the bone, fresh or chilled","2023","2023","An","59059"
"QCL","Crops and livestock products","262","Djibouti","5510","Production","21116","Meat of goat, fresh or chilled","2022","2022","t","2288.61"
"QCL","Crops and livestock products","262","Djibouti","5320","Producing Animals/Slaughtered","21116","Meat of goat, fresh or chilled","2022","2022","An","183016"
"QCL","Crops and livestock products","262","Djibouti","5510","Production","21116","Meat of goat, fresh or chilled","2023","2023","t","2286.96"
"QCL","Crops and livestock products","262","Djibouti","5320","Producing Animals/Slaughtered","21116","Meat of goat, fresh or chilled","2023","2023","An","182880"
"QCL","Crops and livestock products","262","Djibouti","5510","Production","21115","Meat of sheep, fresh or chilled","2022","2022","t","2244.89"
"QCL","Crops and livestock products","262","Djibouti","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","2022","2022","An","215269"
"QCL","Crops and livestock products","262","Djibouti","5510","Production","21115","Meat of sheep, fresh or chilled","2023","2023","t","2248.7"
"QCL","Crops and livestock products","262","Djibouti","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","2023","2023","An","215660"
"QCL","Crops and livestock products","262","Djibouti","5510","Production","02954","Raw hides and skins of goats or kids","2022","2022","t","462.7"
"QCL","Crops and livestock products","262","Djibouti","5320","Producing Animals/Slaughtered","02954","Raw hides and skins of goats or kids","2022","2022","An","183016"
"QCL","Crops and livestock products","262","Djibouti","5510","Production","02954","Raw hides and skins of goats or kids","2023","2023","t","462.36"
"QCL","Crops and livestock products","262","Djibouti","5320","Producing Animals/Slaughtered","02954","Raw hides and skins of goats or kids","2023","2023","An","182880"
"QCL","Crops and livestock products","262","Djibouti","5510","Production","02953","Raw hides and skins of sheep or lambs","2022","2022","t","435.23"
"QCL","Crops and livestock products","262","Djibouti","5320","Producing Animals/Slaughtered","02953","Raw hides and skins of sheep or lambs","2022","2022","An","215269"
"QCL","Crops and livestock products","262","Djibouti","5510","Production","02953","Raw hides and skins of sheep or lambs","2023","2023","t","435.97"
"QCL","Crops and livestock products","262","Djibouti","5320","Producing Animals/Slaughtered","02953","Raw hides and skins of sheep or lambs","2023","2023","An","215660"
"QCL","Crops and livestock products","262","Djibouti","5510","Production","02211","Raw milk of cattle","2022","2022","t","9042.39"
"QCL","Crops and livestock products","262","Djibouti","5318","Milk Animals","02211","Raw milk of cattle","2022","2022","An","25981"
"QCL","Crops and livestock products","262","Djibouti","5510","Production","02211","Raw milk of cattle","2023","2023","t","9064.78"
"QCL","Crops and livestock products","262","Djibouti","5318","Milk Animals","02211","Raw milk of cattle","2023","2023","An","26049"
"QCL","Crops and livestock products","212","Dominica","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2022","2022","t","552.08"
"QCL","Crops and livestock products","212","Dominica","5320","Producing Animals/Slaughtered","21111.01","Meat of cattle with the bone, fresh or chilled","2022","2022","An","3067"
"QCL","Crops and livestock products","212","Dominica","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2023","2023","t","552.67"
"QCL","Crops and livestock products","212","Dominica","5320","Producing Animals/Slaughtered","21111.01","Meat of cattle with the bone, fresh or chilled","2023","2023","An","3070"
"QCL","Crops and livestock products","212","Dominica","5510","Production","21121","Meat of chickens, fresh or chilled","2022","2022","t","371.9"
"QCL","Crops and livestock products","212","Dominica","5321","Producing Animals/Slaughtered","21121","Meat of chickens, fresh or chilled","2022","2022","1000 An","372"
"QCL","Crops and livestock products","212","Dominica","5510","Production","21121","Meat of chickens, fresh or chilled","2023","2023","t","373.29"
"QCL","Crops and livestock products","212","Dominica","5321","Producing Animals/Slaughtered","21121","Meat of chickens, fresh or chilled","2023","2023","1000 An","373"
"QCL","Crops and livestock products","212","Dominica","5510","Production","21116","Meat of goat, fresh or chilled","2022","2022","t","40.67"
"QCL","Crops and livestock products","212","Dominica","5320","Producing Animals/Slaughtered","21116","Meat of goat, fresh or chilled","2022","2022","An","3388"
"QCL","Crops and livestock products","212","Dominica","5510","Production","21116","Meat of goat, fresh or chilled","2023","2023","t","40.63"
"QCL","Crops and livestock products","212","Dominica","5320","Producing Animals/Slaughtered","21116","Meat of goat, fresh or chilled","2023","2023","An","3385"
"QCL","Crops and livestock products","212","Dominica","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2022","2022","t","423.08"
"QCL","Crops and livestock products","212","Dominica","5320","Producing Animals/Slaughtered","21113.01","Meat of pig with the bone, fresh or chilled","2022","2022","An","7051"
